epoch,loss,mse,val_loss,val_mse
0,347.475378381958,347.4755,161.1671246368408,161.1671142578125
1,70.11088315109252,70.11086,45.53609034118652,45.536094665527344
2,45.59466719009399,45.594673,43.64525138549805,43.645259857177734
3,40.827203617706296,40.8272,31.879552904891966,31.87955093383789
4,37.32792385879517,37.32791,30.02764403152466,30.02764320373535
5,34.219159237098694,34.21916,23.918140523529054,23.91814422607422
6,31.556606175956727,31.556612,25.889023804855345,25.88902473449707
7,29.24078473220825,29.240782,19.775849183273316,19.775848388671875
8,27.660518603439332,27.66053,24.570756909942627,24.570756912231445
9,26.135557006607055,26.135565,18.998072234725953,18.998071670532227
10,24.44095333621979,24.440947,16.922405117988585,16.922405242919922
11,23.540949792671203,23.540943,20.305846436309814,20.30584716796875
12,22.601714110336303,22.60171,17.70988479232788,17.70988655090332
13,21.5175406848526,21.517542,15.088648455047608,15.08864974975586
14,20.66974959066391,20.669752,15.375169894218445,15.375170707702637
15,19.798900844745635,19.798903,19.181203380012512,19.181203842163086
16,19.409116539382936,19.409117,13.735631177902222,13.73563003540039
17,18.94572435119629,18.945732,13.05472791519165,13.054728507995605
18,18.512006506271362,18.512003,14.747486940574646,14.74748706817627
19,17.79138016756058,17.791376,12.478053135108947,12.47805404663086
20,17.32681379501343,17.326818,12.989771035575867,12.98976993560791
21,16.976821301403046,16.976818,11.698372988128662,11.698373794555664
22,16.688062250785826,16.688065,12.303840087127686,12.303840637207031
23,16.307846755218506,16.307844,11.36152779045105,11.361527442932129
24,16.13883381881714,16.138828,11.792997716522217,11.792997360229492
25,15.739003665390015,15.739004,14.641285797500611,14.641287803649902
26,15.611646542892457,15.61165,11.229514372634888,11.22951602935791
27,14.908017452945709,14.90801,12.326811066055297,12.326810836791992
28,14.835403496131898,14.835402,13.252205500221253,13.252205848693848
29,14.43960025045395,14.4396,10.398375893592835,10.398374557495117
30,14.503155457935334,14.503154,9.763083900642394,9.763083457946777
31,14.401084798030853,14.401093,10.497539520835877,10.497540473937988
32,14.07624010011673,14.076238,10.263280901145935,10.263280868530273
33,13.734952702598571,13.734951,10.544490421104431,10.5444917678833
34,13.673958978538513,13.673962,9.571655626487733,9.5716552734375
35,13.556192247676849,13.556191,9.843306644535065,9.843306541442871
36,13.405245779247284,13.40525,9.614587848281861,9.614587783813477
37,13.230691539974213,13.230691,10.214099633693696,10.214099884033203
38,13.129959416790008,13.129963,9.725460199451447,9.72546100616455
39,13.034396162185669,13.034395,9.520965356254578,9.520964622497559
40,12.905753579540253,12.905748,9.289745055675507,9.28974437713623
41,12.781165119132996,12.781166,9.041381123447419,9.041380882263184
42,12.60168523946762,12.601682,8.838563330650329,8.838562965393066
43,12.56702320159912,12.567023,8.921221213054658,8.921222686767578
44,12.281213140830994,12.281213,8.957623661327363,8.957624435424805
45,12.25175833272934,12.251763,9.060663081073761,9.060662269592285
46,11.970189810676574,11.970191,8.176937637805938,8.176937103271484
47,12.095489907131196,12.095495,9.247861495018006,9.247859954833984
48,11.896900293178557,11.896901,8.266837936973571,8.266837120056152
49,11.709390582466126,11.709392,8.34013124332428,8.340130805969238
50,11.665674135665894,11.66567,8.774743609142304,8.77474308013916
51,11.678080921878815,11.6780815,8.516062186431885,8.516061782836914
52,11.57391183895111,11.573912,8.074563170909881,8.074563980102539
53,11.250329959526063,11.250329,7.863200616931915,7.8632025718688965
54,11.236259178180694,11.2362585,7.807251632499695,7.807252407073975
55,11.200674180860519,11.200676,7.654563114070893,7.6545634269714355
56,11.19439126490593,11.19439,7.651871875953674,7.651871681213379
