epoch,loss,mse,val_loss,val_mse
0,518.3708502197265,518.37085,101.91783142089844,101.91783142089844
1,464.8697149658203,464.86972,590.1632080078125,590.1632080078125
2,442.79806030273437,442.7981,1410.78369140625,1410.78369140625
3,437.34157012939454,437.34158,955.0363159179688,955.0363159179688
4,431.2506170654297,431.2506,463.932861328125,463.932861328125
5,429.30243041992185,429.30243,305.6214904785156,305.6214904785156
6,426.17806549072264,426.17807,242.54566955566406,242.54566955566406
7,418.5201962280273,418.5202,221.39808654785156,221.39808654785156
8,415.6772164916992,415.67725,190.94580078125,190.94580078125
9,404.3359719848633,404.33597,168.60581970214844,168.60581970214844
10,407.1559521484375,407.15594,151.46377563476562,151.46377563476562
11,397.6903176879883,397.6903,149.5247802734375,149.5247802734375
12,393.1406069946289,393.1406,152.11434936523438,152.11434936523438
13,387.86549713134764,387.86554,158.4418487548828,158.4418487548828
14,380.6205380249023,380.62057,158.99427795410156,158.99427795410156
15,372.26904052734375,372.26904,155.8037109375,155.8037109375
16,366.8507705688477,366.85074,154.74111938476562,154.74111938476562
17,362.5555551147461,362.55557,151.11801147460938,151.11801147460938
18,355.2016094970703,355.2016,148.30691528320312,148.30691528320312
19,349.1059814453125,349.10596,148.87338256835938,148.87338256835938
20,335.2773101806641,335.2773,151.61724853515625,151.61724853515625
21,327.67262603759764,327.67264,157.49839782714844,157.49839782714844
22,318.53037414550784,318.53033,161.87042236328125,161.87042236328125
23,314.21216064453125,314.2122,154.50372314453125,154.50372314453125
24,297.1067398071289,297.10672,153.41510009765625,153.41510009765625
25,290.64765548706055,290.64764,151.66114807128906,151.66114807128906
26,276.0690623474121,276.06906,153.19932556152344,153.19932556152344
27,268.19627380371094,268.1963,149.4334259033203,149.4334259033203
28,258.57150177001955,258.5715,149.951416015625,149.951416015625
29,243.64292541503906,243.64293,150.77703857421875,150.77703857421875
30,232.6818226623535,232.68182,144.92739868164062,144.92739868164062
31,227.80698455810546,227.80699,140.34568786621094,140.34568786621094
32,209.2894451904297,209.28944,138.02767944335938,138.02767944335938
33,194.59309478759766,194.59308,134.29978942871094,134.29978942871094
34,184.93186248779296,184.93185,132.81129455566406,132.81129455566406
35,176.78514053344728,176.78514,120.58648681640625,120.58648681640625
36,169.56700157165528,169.567,113.0143051147461,113.0143051147461
37,156.2536067199707,156.25362,104.75419616699219,104.75419616699219
38,140.6941751098633,140.69417,105.56867980957031,105.56867980957031
39,131.99870414733886,131.9987,99.1959457397461,99.1959457397461
40,117.28904335021973,117.28904,91.02999114990234,91.02999114990234
41,112.85414772033691,112.85415,99.1579818725586,99.1579818725586
42,98.31280250549317,98.3128,89.51074981689453,89.51074981689453
43,94.32496437072754,94.32496,75.60445404052734,75.60445404052734
44,86.4328451538086,86.43285,70.18815612792969,70.18815612792969
45,75.52478977203369,75.52479,66.47709655761719,66.47709655761719
46,70.90317237854003,70.903175,64.2926254272461,64.2926254272461
47,66.01370635986328,66.0137,62.9675178527832,62.9675178527832
48,56.103060188293455,56.10306,53.012062072753906,53.012062072753906
49,50.67525814056396,50.67526,48.46223449707031,48.46223449707031
50,47.81659801483154,47.8166,42.02561950683594,42.02561950683594
51,46.652613677978515,46.65262,38.76740646362305,38.76740646362305
52,37.89982641220093,37.899826,34.27451705932617,34.27451705932617
53,35.65648977279663,35.65649,28.043807983398438,28.043807983398438
54,38.53617835998535,38.53618,22.508686065673828,22.508686065673828
55,32.30733642578125,32.307335,21.0351505279541,21.0351505279541
56,27.45570743560791,27.455708,20.193405151367188,20.193405151367188
57,25.275973930358887,25.275974,17.072053909301758,17.072053909301758
58,22.39113544464111,22.391134,16.006858825683594,16.006858825683594
59,20.849117670059204,20.849117,12.191537857055664,12.191537857055664
60,20.258066358566285,20.258064,13.798016548156738,13.798016548156738
61,21.090990257263183,21.090992,14.260807037353516,14.260807037353516
62,18.022547054290772,18.022547,7.846675395965576,7.846675395965576
63,15.490204725265503,15.490204,9.09862232208252,9.09862232208252
64,15.478075313568116,15.478075,9.987798690795898,9.987798690795898
65,15.658899765014649,15.658899,7.282806396484375,7.282806396484375
66,15.570980253219604,15.57098,8.757647514343262,8.757647514343262
67,12.85177209854126,12.851772,4.435893535614014,4.435893535614014
68,13.689999074935914,13.689998,4.717822074890137,4.717822074890137
69,16.13882894515991,16.138828,7.3118391036987305,7.3118391036987305
70,15.461507120132445,15.461507,5.458505630493164,5.458505630493164
71,17.77708582878113,17.777086,3.9582436084747314,3.9582436084747314
72,15.287089138031005,15.287088,5.949725151062012,5.949725151062012
73,14.25590064048767,14.2559,3.969139814376831,3.969139814376831
74,14.406142148971558,14.406141,4.7242560386657715,4.7242560386657715
75,13.848586883544922,13.848588,5.023195266723633,5.023195266723633
76,13.282432317733765,13.282433,2.420095205307007,2.420095205307007
77,14.070480403900147,14.07048,2.0571401119232178,2.0571401119232178
78,13.671480236053467,13.671479,4.692699909210205,4.692699909210205
79,14.917775745391845,14.917776,5.032176494598389,5.032176494598389
80,12.373291997909545,12.373292,2.5665066242218018,2.5665066242218018
81,12.098436622619628,12.098436,2.7072060108184814,2.7072060108184814
82,12.614549951553345,12.61455,2.930177688598633,2.930177688598633
83,12.701223096847535,12.701222,2.8562018871307373,2.8562018871307373
84,14.795175857543946,14.7951765,3.6744611263275146,3.6744611263275146
85,13.91336965560913,13.913369,3.558058500289917,3.558058500289917
86,12.984096202850342,12.984096,3.4786875247955322,3.4786875247955322
87,13.166711883544922,13.166712,1.7249574661254883,1.7249574661254883
88,13.520892095565795,13.520892,2.176405906677246,2.176405906677246
89,13.009705686569214,13.009706,2.543384075164795,2.543384075164795
90,12.903731327056885,12.903732,2.9040117263793945,2.9040117263793945
91,13.4208678150177,13.420868,2.539793014526367,2.539793014526367
92,13.071552209854126,13.071552,1.9347718954086304,1.9347718954086304
93,14.178881511688232,14.178881,1.902698040008545,1.902698040008545
94,13.25155219078064,13.251553,1.5183218717575073,1.5183218717575073
