epoch,loss,mse,val_loss,val_mse
0,447.21411482788085,447.21396,380.8080886962891,380.8080749511719
1,266.37757171569825,266.37756,202.98762174072266,202.9875946044922
2,99.91049080368042,99.91047,86.64589817199708,86.6458969116211
3,58.27258411560059,58.27256,47.7695314163208,47.76953125
4,51.36901936508179,51.36903,44.037378868103026,44.037376403808594
5,47.4490962600708,47.449104,36.02064438552856,36.02064514160156
6,44.83586296127319,44.83587,36.52600055923462,36.5260009765625
7,42.59249942642212,42.592495,31.20356866760254,31.203569412231445
8,40.37114985092163,40.371136,28.050368389129638,28.050365447998047
9,38.67666609855652,38.67666,27.54228862762451,27.542287826538086
10,37.27016675567627,37.27017,28.364493671417236,28.3644962310791
11,35.59970922904968,35.599716,26.384860456848145,26.384862899780273
12,34.22278204345703,34.22277,25.17478755493164,25.174785614013672
13,33.08588682693482,33.08589,23.011732815551756,23.01173210144043
14,31.796115620498657,31.796112,22.61823879623413,22.618240356445312
15,30.193384621276856,30.193388,23.002472869873046,23.002471923828125
16,29.44124765762329,29.441252,21.425196982574462,21.42519760131836
17,28.54489771308899,28.54491,20.215431816864015,20.21543312072754
18,27.55988951034546,27.559885,19.308298237228392,19.308298110961914
19,26.72191025482178,26.72191,17.56443512840271,17.564437866210938
20,25.744298629379273,25.744293,18.15788115272522,18.157878875732422
21,25.39063477180481,25.390638,15.809888436508178,15.80988883972168
22,24.488469736633302,24.488472,15.502435400390626,15.502435684204102
23,23.73441930053711,23.734423,15.852500133132935,15.852499961853027
24,23.231637655715943,23.231634,14.856807921600343,14.856807708740234
25,22.695873306121825,22.695875,15.167395764541626,15.16739559173584
26,22.039071416244507,22.03907,15.650460523986816,15.650461196899414
27,21.6719596434021,21.67196,14.271850162506103,14.271851539611816
28,21.22573367012024,21.225737,14.668659940719605,14.668659210205078
29,20.790593059921264,20.790592,13.144690465927123,13.14469051361084
30,20.303457023010253,20.303453,12.848970823669434,12.848971366882324
31,20.059821572113037,20.059822,12.587477632904053,12.587477684020996
32,19.834006655082703,19.834,11.891530785751343,11.891530990600586
33,19.437004053077697,19.437004,12.173290341949462,12.173290252685547
34,19.04906010620117,19.049067,13.08670199432373,13.086701393127441
35,18.77923197502136,18.77924,11.94986459274292,11.949864387512207
36,18.521104318199157,18.521103,11.090275672912597,11.090275764465332
37,18.186769896850585,18.186764,11.403777981185913,11.403779029846191
38,18.124077918548583,18.124073,11.099136429977417,11.099136352539062
39,17.839314578552248,17.839323,10.929422175216676,10.929421424865723
40,17.578353782577516,17.578356,10.290609509658813,10.290609359741211
41,17.210025037841795,17.210024,11.106045450973511,11.106045722961426
42,17.095541583747863,17.095549,10.442467626571656,10.442466735839844
43,16.815735605430604,16.815737,10.112054046821594,10.112055778503418
44,16.716152590789793,16.716154,10.065374761199951,10.065375328063965
45,16.39659856426239,16.396597,10.296796228218078,10.296796798706055
46,16.347803076286315,16.347807,10.727404559326171,10.727405548095703
47,15.943913987808228,15.94392,9.984968590164184,9.984968185424805
48,16.196749330062865,16.196753,9.901124529266358,9.901124954223633
49,15.762450791664124,15.762452,9.345231286430359,9.345231056213379
50,15.725711790924072,15.725714,10.201174115371703,10.201173782348633
51,15.69043269165039,15.690435,9.559296265983582,9.559296607971191
52,15.542631639213562,15.542631,9.702452029037476,9.702452659606934
53,15.461129163131714,15.461134,9.311313257980347,9.311314582824707
54,15.518228353691102,15.518225,8.930850688743591,8.9308500289917
55,15.112533426856995,15.112528,8.736497468185425,8.736496925354004
56,15.159652787780761,15.159653,9.525646081924439,9.525646209716797
57,14.933616626319886,14.93361,9.505165461158752,9.505166053771973
58,14.747305574340821,14.74731,9.290900906562806,9.290900230407715
59,14.782476776046753,14.782478,8.791983004379272,8.791982650756836
60,14.799690875892638,14.799698,9.090516553878784,9.090516090393066
61,14.464459711914062,14.46446,8.339941911125184,8.339942932128906
62,14.270552866325378,14.270556,8.273987313079834,8.273987770080566
63,14.227035566635132,14.227035,8.151709182548522,8.15170955657959
64,14.111775678482056,14.111779,8.600741947555543,8.60074234008789
65,14.036373910217286,14.036366,8.45829389591217,8.458292961120605
66,14.071699869308471,14.071701,8.399894263648987,8.399892807006836
67,13.857211167182923,13.857205,8.031253569793702,8.03125286102295
68,13.903984723320008,13.903982,8.41166330165863,8.411663055419922
69,13.996114032936097,13.996107,8.578640598869324,8.578640937805176
70,13.609557948417663,13.609556,8.33928271369934,8.339282035827637
71,13.521979080657959,13.521977,8.209051798057557,8.209053039550781
72,13.473205450286866,13.473208,8.008041448211669,8.008040428161621
73,13.540352469444274,13.540357,8.063171922302246,8.063172340393066
74,13.587804254302979,13.587807,7.89732230834961,7.897322654724121
75,13.319843757667542,13.319846,7.68122077293396,7.681219577789307
76,13.172187730369568,13.172193,7.661942679214477,7.661942005157471
77,13.28118418045044,13.28119,8.019261297607422,8.019262313842773
78,13.224848399505616,13.224846,8.069408476448059,8.069408416748047
79,13.048310713272095,13.048311,7.782125300979614,7.782125949859619
80,12.9651216173172,12.9651165,7.81223673171997,7.8122358322143555
81,12.895309971618653,12.8953085,7.814223341941833,7.814223289489746
82,13.066626791610718,13.066627,7.509964029502869,7.5099639892578125
83,12.628985610237121,12.6289835,7.807256673431397,7.807257175445557
84,12.841785085983277,12.841785,7.818751504325867,7.818752288818359
85,12.856592847175598,12.856592,7.34959226512909,7.349592208862305
86,12.781308406181335,12.781319,7.445966840553283,7.4459662437438965
87,12.66094423160553,12.660949,7.623047912788391,7.623048305511475
88,12.589384122695924,12.589386,7.746728755378723,7.746728897094727
89,12.66293806476593,12.662935,7.289255277633667,7.289254665374756
90,12.518392953414917,12.5183935,7.453289190483093,7.453289985656738
91,12.489718675422669,12.489715,7.463379434585571,7.463379859924316
92,12.498253388404846,12.498254,7.508528984069824,7.508528709411621
93,12.413568321342469,12.413571,7.607684754943848,7.60768461227417
94,12.231519092178345,12.23151,7.195142800712586,7.1951422691345215
95,12.21208251636505,12.212083,7.203760234069824,7.203761100769043
96,12.23839190776825,12.238389,6.78049810256958,6.780498504638672
97,12.168220031967163,12.168223,7.180978607940673,7.1809773445129395
98,11.975199164161682,11.975203,7.237881594848633,7.237882137298584
99,11.883027658195495,11.883033,7.2353970920562745,7.235395908355713
100,11.932444374160767,11.9324465,6.901578193855285,6.901578903198242
101,12.01037557357788,12.01038,7.437358951568603,7.437358379364014
102,11.956545818061828,11.956549,7.077838369560242,7.077838897705078
103,11.893437867279053,11.893435,7.234005035972595,7.234004497528076
104,11.901428398246765,11.901435,7.308789889335633,7.308790683746338
105,11.776883533325195,11.776877,6.9489227993011475,6.948923587799072
106,11.7666548960495,11.766658,7.03196543674469,7.0319647789001465
107,11.757366642303467,11.757367,6.839959096336365,6.839960098266602
108,11.513433924331665,11.513432,7.1176178123474125,7.117618083953857
109,11.647525307579041,11.647525,6.85798454284668,6.85798454284668
110,11.634423717651368,11.634425,6.8045020774841305,6.804501533508301
111,11.644821634674072,11.644822,6.817237750434876,6.817237377166748
112,11.477927377662658,11.477929,6.872915040016174,6.872915744781494
113,11.646610264282227,11.646612,6.683813753700257,6.68381404876709
114,11.530317137641907,11.5303135,6.864438606643676,6.864437580108643
115,11.63100476436615,11.631003,6.689577180862427,6.689577579498291
116,11.372477925186157,11.372474,6.838391959190369,6.83839225769043
117,11.371529485359192,11.37153,6.772154909706115,6.772155284881592
118,11.442577513694763,11.44258,6.762551980400086,6.762552261352539
119,11.441436107330322,11.441438,6.8148064598083495,6.8148064613342285
120,11.377781554603576,11.377779,7.023074389839173,7.023075103759766
121,11.225933264465333,11.225936,6.656077659416199,6.656076431274414
122,11.28058043762207,11.280583,6.725123023223877,6.725122451782227
123,11.265903636131286,11.26591,6.569121508789062,6.56912088394165
124,11.255050297565461,11.255049,6.664692751502991,6.664693832397461
125,11.014723809204101,11.01472,6.701265176582337,6.701265811920166
126,11.057287952423096,11.05729,6.499089710235595,6.499089241027832
127,11.34185906759262,11.34186,7.030811402511596,7.030810832977295
128,11.138633631820678,11.138634,6.721953312492371,6.72195291519165
129,11.113757517929077,11.113756,6.540123564147949,6.540123462677002
130,10.955538727550506,10.955535,7.205923496437073,7.205922603607178
