epoch,loss,mse,val_loss,val_mse
0,412.14058802124026,412.14062,282.14199315185544,282.1419982910156
1,146.9151266316986,146.91508,120.51098444671631,120.51097869873047
2,59.20699653663635,59.20699,52.19357811279297,52.193580627441406
3,50.799659755096435,50.79966,46.38544433364868,46.385440826416016
4,46.4290394581604,46.429035,37.86173197059632,37.861732482910156
5,43.77076764007568,43.77078,34.140503517150876,34.1405029296875
6,41.259445996017455,41.25945,28.222981059646607,28.222978591918945
7,38.58073222812653,38.580723,29.900379470062255,29.900381088256836
8,37.204527381210326,37.204502,26.08781774406433,26.087818145751953
9,34.66885388244629,34.66885,27.743200073623658,27.743202209472656
10,33.000887023391726,33.00088,22.695665061950685,22.695663452148438
11,31.643556622009278,31.643543,22.17767753944397,22.177675247192383
12,30.396134287185667,30.396126,21.607890616226197,21.607892990112305
13,28.944762337875368,28.944757,19.521303511428833,19.52130699157715
14,27.946859310684204,27.94686,18.82605985240936,18.82605743408203
15,26.888122244911195,26.888132,18.192465044784544,18.19246482849121
16,25.976624296188355,25.976627,17.438017825889588,17.438018798828125
17,25.148530106163026,25.14853,16.177222487258913,16.177221298217773
18,23.93913831981659,23.939135,18.054039685058594,18.05403709411621
19,23.252024864196777,23.252026,15.370734667778015,15.370734214782715
20,22.5410956476593,22.541088,15.099494849586486,15.099493980407715
21,21.768146042671205,21.768143,15.205707249069214,15.205706596374512
22,21.27313088356018,21.27313,15.950396939086914,15.950395584106445
23,20.616637301807405,20.616636,13.613539847755431,13.613540649414062
24,20.418858943157197,20.41885,13.147540229034425,13.147539138793945
25,19.64426386493683,19.644257,13.416441932868958,13.416440963745117
26,19.463178579235077,19.463177,12.894281301307679,12.894279479980469
27,18.907159710140228,18.907164,12.962401321411132,12.962403297424316
28,18.73132245344162,18.731323,11.922618039512635,11.922616958618164
29,18.22068432029724,18.220688,12.054009014511108,12.054007530212402
30,18.019586596488953,18.019587,12.320293953323365,12.320293426513672
31,17.634263109207154,17.634258,12.382003899383545,12.382002830505371
32,17.527664957790375,17.527664,12.581209204292298,12.581209182739258
33,17.163373814334868,17.163372,12.360939764022827,12.360939025878906
34,16.951450721759795,16.951448,11.063243901252747,11.063244819641113
35,16.509902058067322,16.509903,10.885221025466919,10.885221481323242
36,16.502996326522826,16.502998,11.47420351524353,11.474204063415527
37,16.0151381152153,16.015137,10.454925747680663,10.454926490783691
38,15.856282438583374,15.856285,10.874913869094849,10.874914169311523
39,15.70306795583725,15.703066,10.380691623687744,10.380691528320312
40,15.475985253562927,15.47598,11.34203598651886,11.342036247253418
41,15.426907331485749,15.4269085,10.148833053684235,10.148833274841309
42,15.174758437614441,15.174754,9.760501702308655,9.760502815246582
43,14.875822579212189,14.875822,10.151725108146668,10.151725769042969
44,14.745781320514679,14.745779,10.42915228805542,10.429152488708496
45,14.728628784561158,14.728629,11.101977210044861,11.10197639465332
46,14.410952388019561,14.410952,9.501558285427093,9.501557350158691
47,14.539178008041382,14.53918,9.046504176330567,9.046504020690918
48,14.394345158634186,14.394347,9.165141049671172,9.165141105651855
49,14.227959133529662,14.227966,9.654399526882171,9.654398918151855
50,13.935288028087616,13.935288,9.026719194412232,9.026718139648438
51,13.845160268440246,13.845161,8.567096179103851,8.567097663879395
52,13.763290486297608,13.763294,8.762855875873566,8.762856483459473
53,13.601094406795502,13.601089,8.955365060329438,8.955365180969238
54,13.512061639995576,13.512061,9.377676725959779,9.37767505645752
55,13.379175582733154,13.37918,8.700872029781342,8.700871467590332
56,13.303193799667358,13.303196,8.624239717769623,8.624238967895508
57,13.26545882900238,13.265459,8.544237291622162,8.54423713684082
58,13.08273624856949,13.082735,8.11803823299408,8.11803913116455
59,13.021002718849182,13.021003,8.613896281623841,8.613897323608398
60,12.945600914058685,12.945598,8.21357849597931,8.213577270507812
61,12.729812655906677,12.729806,8.205788410663605,8.205789566040039
62,12.780558028583526,12.780558,8.065081873607635,8.065081596374512
63,12.573388863830566,12.573389,7.952865558719635,7.952866554260254
64,12.415957119083405,12.415954,7.967440372943878,7.967439651489258
65,12.539678802165986,12.539675,8.199383967494965,8.199383735656738
66,12.546295263748169,12.546288,8.509598968601226,8.509598731994629
67,12.566494556770325,12.566492,8.227651493358612,8.227651596069336
68,12.333058636569977,12.333058,8.149870888233185,8.149870872497559
69,12.202829044113159,12.202832,8.0354196975708,8.035419464111328
70,12.179552545852662,12.179551,7.712150043964386,7.712149143218994
71,12.109054832859039,12.109052,7.779352816963196,7.779352188110352
72,12.08897353586197,12.088971,7.7786347894668575,7.7786359786987305
73,12.079986785297393,12.079988,7.974738473987579,7.974737644195557
74,12.112732113189697,12.112733,7.741646341800689,7.7416462898254395
75,11.88550526134491,11.885501,7.7784794083595274,7.77847957611084
76,11.877322062244415,11.877322,7.833238290977478,7.833238124847412
77,11.868131558208466,11.868128,7.570440782260895,7.570441246032715
78,11.78505423740387,11.785055,7.577972851657868,7.577972888946533
79,11.565368300514221,11.565369,7.643302091407776,7.643302917480469
80,11.64648855026245,11.646487,7.567976348209381,7.567976474761963
81,11.453554454212188,11.453559,7.411291440677643,7.411290645599365
82,11.286698602790832,11.286697,7.548210892391205,7.548211097717285
83,11.368738688526154,11.368736,7.134562444782257,7.134563446044922
84,11.40062443567276,11.400625,7.567187651920318,7.567187309265137
85,11.349329205007553,11.34933,7.492352451324463,7.492352485656738
86,11.342922334098816,11.342921,7.7684336428642276,7.768433570861816
87,11.125250750904083,11.125253,7.424640573501587,7.424640655517578
88,11.252825398921967,11.252827,7.063719348144531,7.063719749450684
89,11.202876626148225,11.202879,7.367240373706817,7.367239952087402
90,11.070689369573593,11.070687,7.1812912737846375,7.181291580200195
91,11.086326113948822,11.086328,6.978267016029358,6.97826623916626
92,11.161523448581695,11.161527,7.114979695129395,7.1149797439575195
93,11.009969630508422,11.009973,6.944585971164703,6.94458532333374
94,10.790274446668624,10.790277,6.986359793281555,6.986359596252441
95,10.864144314575196,10.864149,7.125610991859436,7.125611782073975
96,10.860644367179871,10.860645,7.358338873958588,7.358338832855225
97,10.886195390548705,10.886195,6.914686319923401,6.9146857261657715
98,10.817329978084564,10.817328,6.992027411651612,6.992026329040527
99,10.748977982387542,10.748977,7.247591889858246,7.247591495513916
100,10.768553313798904,10.768554,6.622710965156555,6.622711658477783
101,10.667085473632813,10.667085,6.887105226039886,6.887104511260986
102,10.588657025470734,10.588654,7.102088627815246,7.102088451385498
103,10.579622395353317,10.579624,6.9694279559135435,6.969427108764648
104,10.478216577835083,10.478221,6.898091806316375,6.8980913162231445
105,10.600184052562714,10.600186,7.065135849475861,7.065135955810547
106,10.447699485769272,10.447703,7.076405682373047,7.076406478881836
107,10.464983459119797,10.464985,6.572602966499328,6.572602272033691
108,10.607363287677765,10.607367,6.598511782646179,6.598511695861816
109,10.384239313840865,10.384237,6.718038705158234,6.7180399894714355
110,10.380912348546982,10.380913,6.57596579618454,6.575965404510498
111,10.313886960201263,10.313888,6.669539538764954,6.669539928436279
112,10.215730348653793,10.215728,6.627789845085144,6.6277899742126465
113,10.18899055624962,10.188996,6.7204106083869934,6.7204108238220215
114,10.21228815834999,10.212291,6.5138448072433475,6.513845443725586
115,10.164000246543884,10.164005,6.508233163928986,6.508233547210693
116,10.13621600889206,10.136217,6.406773274898529,6.406773567199707
117,10.047704465007781,10.047707,6.520974800777435,6.520974159240723
118,9.926186318426133,9.926187,6.981120756149292,6.981122016906738
119,10.126047632141113,10.126049,6.453489894580841,6.453490257263184
120,9.953076708774567,9.953074,6.617689376831055,6.61768913269043
121,10.066382662591934,10.066382,6.703338300037384,6.703338146209717
122,9.9268041100502,9.926805,6.504444167041779,6.504443645477295
123,9.80143566119194,9.801437,6.248606769943238,6.248606204986572
124,9.930303234806061,9.930302,6.561146102714538,6.561146259307861
125,9.852727857103348,9.852731,6.706774005317688,6.7067742347717285
126,9.783752151641846,9.7837515,6.177035774326325,6.177035331726074
127,9.89498798459053,9.894989,6.188046425819397,6.188045978546143
128,9.776704012126922,9.776701,6.19840253829956,6.1984028816223145
129,9.766089325037003,9.766089,6.18732100391388,6.187321662902832
130,9.740869279603958,9.74087,6.3035429347038265,6.303542137145996
131,9.795157437152863,9.795158,6.31624093914032,6.316241264343262
132,9.736567884569167,9.736573,6.258079233837128,6.258080005645752
133,9.751182115774155,9.75118,6.286322375679016,6.286322593688965
134,9.795093787641525,9.795088,6.483113149547577,6.4831132888793945
135,9.665959955778122,9.6659565,6.2197611637115475,6.219760894775391
136,9.743124331502914,9.743127,6.08271741437912,6.082717418670654
137,9.618713729286194,9.618713,6.209116226673126,6.209115982055664
138,9.605663885622025,9.605663,5.955558296585083,5.955557823181152
139,9.530522460651397,9.530525,6.483167363071441,6.4831671714782715
140,9.527069057044983,9.527068,6.642596703338623,6.64259672164917
141,9.425651514606475,9.425652,5.99498877620697,5.994988441467285
142,9.48374527379036,9.483747,5.902220613288879,5.902219772338867
143,9.304412989244462,9.304413,6.187081189441681,6.187081813812256
144,9.619269149808884,9.619272,6.094398737335205,6.094399452209473
145,9.421861952791215,9.421862,6.194514892148971,6.194514274597168
146,9.48361422700882,9.483614,6.0994285494804386,6.099428653717041
147,9.35433924574852,9.354337,6.2620458106040955,6.262045383453369
148,9.371013953104018,9.371012,5.98653926858902,5.986538410186768
149,9.349116017484665,9.349116,5.906776287555695,5.906775951385498
150,9.366079874191284,9.366078,6.1644439980506895,6.1644439697265625
151,9.242458639650344,9.24246,6.084982207012176,6.084982395172119
152,9.233768384580612,9.2337675,5.957027233219146,5.957027912139893
153,9.26835736664772,9.268355,6.018151135253906,6.018151760101318
154,9.276047802772522,9.276046,6.058383995962143,6.058383464813232
155,9.269228572540284,9.269231,6.307788523197174,6.307788372039795
156,9.164123516635895,9.164125,6.147054188919068,6.147054195404053
157,9.265951222772598,9.265953,5.985508741188049,5.985508441925049
158,9.149749140176773,9.149748,5.940946896648407,5.94094705581665
159,9.053550056686401,9.053551,6.053824781656266,6.053824424743652
160,9.139008731918334,9.13901,5.838816773700714,5.8388166427612305
161,9.109866939325332,9.109866,6.029745513629913,6.029745101928711
162,9.031510177803039,9.03151,5.972280837821961,5.972281455993652
163,9.112111936569214,9.112115,5.689863195133209,5.689863204956055
